GO	obs	exp	oddsratio	p_val	pval_adj
adenylate cyclase-activating G-protein coupled receptor signaling pathway	8	5.200262039941239	1.5383840157582513	0.1562889568917062	1.0
olfactory bulb development	2	2.221297554347826	0.9003746463796927	0.6509334192263287	1.0
positive regulation of cAMP biosynthetic process	2	1.4124269009984185	1.4160024838002143	0.41330663560233694	1.0
protein localization to nucleus	3	0.6197783304513559	4.840440287441542	0.02557759285069851	1.0
Notch binding	2	2.4586916364099625	0.81344076271406	0.7043360869255376	1.0
positive regulation of CREB transcription factor activity	2	2.3908575553621096	0.8365199321534186	0.6898133214087057	1.0
ventricular system development	5	3.6737680882259194	1.3610004442100003	0.3087426390291334	1.0
negative regulation of microtubule binding	3	1.5740514907066037	1.9059096971810479	0.2109671145844114	1.0
ciliary transition zone	3	5.5681857829100485	0.5387751265785062	0.9154815431250211	1.0
dipeptidase activity	4	1.3317193646536616	3.0036358306168167	0.04691683417968391	1.0
Okazaki fragment processing involved in mitotic DNA replication	3	0.4439376996014686	6.757704972326427	0.01077856071508749	1.0
nucleotide-excision repair	4	1.2933816144956647	3.092668053395627	0.04300144155198694	1.0
DNA ligase activity	3	0.4439376996014686	6.757704972326427	0.01077856071508749	1.0
positive regulation of potassium ion transport	2	2.0969764298804865	0.9537541631376307	0.6200217780237114	1.0
centrosome localization	2	0.8886799123241178	2.2505290963193993	0.22446251107832932	1.0
positive regulation of MDA-5 signaling pathway	2	1.3153271538316824	1.5205342596127478	0.37951241576007966	1.0
positive regulation of RIG-I signaling pathway	2	1.3424235694512616	1.4898427333315771	0.38903041075952627	1.0
depyrimidination	4	1.4512547743669542	2.7562355491611203	0.06034580814879343	1.0
regulation of cell cycle G2/M phase transition	4	1.4918557835678372	2.681224314078019	0.06532233117931077	1.0
thyroid-stimulating hormone signaling pathway	2	0.42617214835549333	4.692939244663383	0.06960840601920674	1.0
thyroid-stimulating hormone receptor activity	2	0.42617214835549333	4.692939244663383	0.06960840601920674	1.0
cellular response to hydroxyurea	2	1.9432970653036792	1.02917872707612	0.5789392243395075	1.0
cellular response to glycoprotein	2	0.42617214835549333	4.692939244663383	0.06960840601920674	1.0
regulation of metanephric nephron tubule epithelial cell differentiation	2	1.2814579278504503	1.5607223276965871	0.36752792492165437	1.0
lactate transmembrane transport	4	0.4504173358365944	8.880652856246076	0.0012562212707875815	1.0
NLRP3 inflammasome complex	2	0.8142093347832174	2.4563707569534294	0.19741416766714126	1.0
negative regulation of fatty acid oxidation	2	1.310811173993547	1.5257727731346344	0.3779199412441535	1.0
positive regulation of intracellular transport	3	0.22757169128820273	13.18265898108004	0.0017523867762586722	1.0
urate homeostasis	2	0.2164399362214608	9.240438871473355	0.02088517644545888	1.0
regulation of MAP kinase activity	2	1.1459953948596677	1.7452077111050774	0.31877582328495924	1.0
positive regulation of potassium ion transmembrane transporter activity	2	2.051773546456091	0.9747664421614576	0.6082687660645029	1.0
positive regulation of actin filament bundle assembly	6	1.1363658864645374	5.279989545151875	0.0011857750819344844	1.0
transcription factor TFIIIB complex	4	2.6272652499578837	1.5224956825596965	0.27095355537446486	1.0
regulation of transcription from RNA polymerase III promoter	5	5.561199351563863	0.8990866329209997	0.6521312665915707	1.0
TFIIIB-type transcription factor activity	4	2.6272652499578837	1.5224956825596965	0.27095355537446486	1.0
positive regulation of myeloid leukocyte differentiation	2	1.1324504060579146	1.766081754486755	0.3138430882879134	1.0
gamma-tubulin ring complex	9	5.7710069193256	1.5595198768279661	0.13122500327025172	1.0
protein localization to lysosome	2	1.5050213827865384	1.3288847739139835	0.4446519909853227	1.0
pyruvate secondary active transmembrane transporter activity	2	0.1578149868405058	12.67306762203314	0.01167107987856134	1.0
pyruvate transmembrane transport	2	0.1578149868405058	12.67306762203314	0.01167107987856134	1.0
pyruvate transmembrane transporter activity	2	0.1578149868405058	12.67306762203314	0.01167107987856134	1.0
lactate transmembrane transporter activity	4	0.4504173358365944	8.880652856246076	0.0012562212707875815	1.0
filamin binding	6	1.0755686173567955	5.578444650742013	0.0008993538039811263	1.0
negative regulation of NF-kappaB import into nucleus	2	1.5863327113169723	1.2607695634918865	0.47138786357341866	1.0
cellular response to thyrotropin-releasing hormone	2	0.42617214835549333	4.692939244663383	0.06960840601920674	1.0
positive regulation of heart growth	2	1.024098771019248	1.9529366274011573	0.2741576554407249	1.0
regulation of calcium ion transmembrane transporter activity	2	1.8868047340627248	1.0599931004484708	0.5630361981014091	1.0
platelet formation	2	2.008833177198459	0.9956028318833433	0.5968487479605993	1.0
biotin metabolic process	8	2.0395521321413965	3.9224297697164143	0.0012867916135225646	1.0
acetyl-CoA carboxylase activity	2	0.9135049827544514	2.1893695576454197	0.233543213600937	1.0
actin-mediated cell contraction	2	0.08341260227814001	23.977192239261203	0.003553529065185455	1.0
regulation of substrate adhesion-dependent cell spreading	2	0.09017616861530112	22.178808777429467	0.004110585347993526	1.0
positive regulation of platelet aggregation	2	0.08341260227814001	23.977192239261203	0.003553529065185455	1.0
invadopodium organization	2	0.08341260227814001	23.977192239261203	0.003553529065185455	1.0
lymphatic endothelial cell fate commitment	2	0.08341260227814001	23.977192239261203	0.003553529065185455	1.0
chemokine binding	2	0.5660242643430657	3.533417427468808	0.11186657136721767	1.0
positive regulation of cellular component movement	2	0.24349905857208282	8.213584117032394	0.025881511108100587	1.0
lymphangiogenesis	2	1.6721703218577169	1.196050410569467	0.49875058494445645	1.0
regulation of myofibroblast contraction	2	0.08341260227814001	23.977192239261203	0.003553529065185455	1.0
leading edge of lamellipodium	2	0.08341260227814001	23.977192239261203	0.003553529065185455	1.0
lymph node development	2	0.8164659168361186	2.4495817385129635	0.19822827860773176	1.0
positive regulation of extracellular matrix disassembly	2	0.4983508241637837	4.013237067192443	0.09067730953285892	1.0
regulation of lamellipodium morphogenesis	2	0.08341260227814001	23.977192239261203	0.003553529065185455	1.0
T-tubule organization	2	1.927478809661945	1.037624896302115	0.574529589178435	1.0
protein localization to pericentriolar material	6	2.802214356505734	2.141163821415074	0.06604113364406462	1.0
regulation of signaling	2	1.4327515988620882	1.3959153851850024	0.42026470765652696	1.0
prostaglandin transmembrane transporter activity	2	0.27957931638913236	7.153605015673981	0.03320875746818707	1.0
endoplasmic reticulum exit site	4	2.2365742365742367	1.7884494664155681	0.1888931556190913	1.0
Arp2/3 complex-mediated actin nucleation	5	2.4563241201833383	2.035561984233092	0.10393948028889284	1.0
production of miRNAs involved in gene silencing by miRNA	2	1.5117970104997498	1.3229289290225985	0.44690899876527246	1.0
regulation of DNA-templated transcription	2	0.7532840316171999	2.6550410151483868	0.17560895969495616	1.0
protein membrane anchor	2	1.024098771019248	1.9529366274011573	0.2741576554407249	1.0
Shc-EGFR complex	4	0.4369011097759242	9.155389882281373	0.0011257214139620596	1.0
positive regulation of synaptic transmission	4	2.1936776346609186	1.8234219726720642	0.18040527956566363	1.0
positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle	4	0.7230435096143649	5.532170535813812	0.0066110455494871895	1.0
positive regulation of DNA repair	4	3.6466721818655725	1.096890480008453	0.49530819869384957	1.0
positive regulation of protein kinase C activity	4	0.7861438499989395	5.088127319199146	0.0087736524988449	1.0
response to cobalamin	4	0.5089902985644363	7.858695954091185	0.001945084701652908	1.0
epidermal growth factor binding	4	0.842487662089738	4.74784401005737	0.011055288074803785	1.0
positive regulation of superoxide anion generation	4	0.4504173358365944	8.880652856246076	0.0012562212707875815	1.0
fusion of sperm to egg plasma membrane involved in single fertilization	3	1.6598340709216646	1.8074095794010148	0.23322316946725613	1.0
blood coagulation	2	1.3717790577930675	1.457960732552384	0.39926734613914083	1.0
fibrinogen complex	2	2.2936387517550614	0.8719768963048898	0.6679780187973501	1.0
prostaglandin transport	2	0.27957931638913236	7.153605015673981	0.03320875746818707	1.0
prostaglandin biosynthetic process	2	1.0760154271094535	1.8587094103034245	0.29321290854755655	1.0
hindlimb morphogenesis	5	0.8374539715938979	5.9704773869346734	0.0017851008295613438	1.0
olfactory bulb interneuron development	5	0.8915135162653363	5.608439926907264	0.002329578387821644	1.0
forelimb morphogenesis	5	0.8059209316926523	6.20408256365627	0.0015142348969454556	1.0
reduced folate transmembrane transport	3	0.18475621305455275	16.237613612020688	0.0009811026375650999	1.0
methotrexate transport	3	0.18475621305455275	16.237613612020688	0.0009811026375650999	1.0
folic acid binding	3	0.18475621305455275	16.237613612020688	0.0009811026375650999	1.0
folic acid transport	3	0.18475621305455275	16.237613612020688	0.0009811026375650999	1.0
transposition	2	0.4667718499102974	4.284748534823497	0.08124544388840496	1.0
transposase activity	2	0.4667718499102974	4.284748534823497	0.08124544388840496	1.0
negative regulation of gonadotropin secretion	2	0.16006971290777175	12.494556051039782	0.011982086836108321	1.0
axonemal central pair projection	5	3.097565741960151	1.6141707445524567	0.20244400516766464	1.0
negative regulation of glycogen biosynthetic process	6	1.1296104050395877	5.311565804663182	0.0011508991782730783	1.0
regulation of glucagon secretion	6	1.1296104050395877	5.311565804663182	0.0011508991782730783	1.0
malonyl-CoA biosynthetic process	2	0.7871308479273751	2.5408736111235863	0.18767868467926357	1.0
negative regulation of fatty acid beta-oxidation	2	1.1211630909967796	1.7838617914382848	0.30972640095806425	1.0
regulation of renal sodium excretion	2	0.6652890283337269	3.006212209765687	0.1449003885718497	1.0
positive regulation of T-helper 1 type immune response	6	1.6612167978200525	3.611810335576643	0.007369769100744721	1.0
inositol phosphate dephosphorylation	3	1.0956442045772765	2.7381151540499093	0.09956606918913442	1.0
regulation of mitotic centrosome separation	3	1.9262703589975805	1.5574137794245986	0.30434618019988363	1.0
regulation of chromatin disassembly	3	0.5994870475258668	5.004278261525835	0.02350771484045567	1.0
reduced folate carrier activity	3	0.18475621305455275	16.237613612020688	0.0009811026375650999	1.0
positive regulation of cell-cell adhesion	6	1.09808558303727	5.464054981401532	0.0009984052990907064	1.0
methotrexate transmembrane transporter activity	3	0.18475621305455275	16.237613612020688	0.0009811026375650999	1.0
RNA polymerase II regulatory region DNA binding	2	1.0579570766891773	1.8904358636731255	0.28659080980607465	1.0
regulation of histone H3-K36 trimethylation	2	0.344978943752465	5.797455283053661	0.04824167079219983	1.0
regulation of histone H4 acetylation	2	0.344978943752465	5.797455283053661	0.04824167079219983	1.0
regulation of mRNA export from nucleus	2	0.344978943752465	5.797455283053661	0.04824167079219983	1.0
hydrolase activity	2	1.0669862008200024	1.8744384870797353	0.2899028241645032	1.0
extrinsic component of phagophore assembly site membrane	3	0.34476265601343525	8.701638497306075	0.005477506388878702	1.0
extrinsic component of omegasome membrane	3	0.34476265601343525	8.701638497306075	0.005477506388878702	1.0
autophagy of host cells involved in interaction with symbiont	3	0.34476265601343525	8.701638497306075	0.005477506388878702	1.0
RNA polymerase II transcription coactivator binding	2	0.4893281325327607	4.087236901030004	0.08795052070673305	1.0
regulation of mitotic cytokinesis	3	0.6287968441814595	4.771016311166876	0.026527943443618418	1.0
cytokinesis	3	1.131740405803333	2.6507845656270774	0.10693639083139686	1.0
aster	3	0.6287968441814595	4.771016311166876	0.026527943443618418	1.0
astral microtubule	3	0.6287968441814595	4.771016311166876	0.026527943443618418	1.0
regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter	2	0.8142093347832174	2.4563707569534294	0.19741416766714126	1.0
cilium movement involved in cell motility	6	4.017164426534724	1.4935908424280517	0.21867583100250407	1.0
negative regulation of histone H3-K9 methylation	5	2.8739757797666328	1.739750221696719	0.16504244472724458	1.0
cellular pigment accumulation	6	3.091105283132155	1.9410532642616174	0.09425803986664921	1.0
maintenance of DNA methylation	5	0.7563715342586622	6.610507896625987	0.0011513237978708778	1.0
folic acid transmembrane transporter activity	3	0.18475621305455275	16.237613612020688	0.0009811026375650999	1.0
vitamin transmembrane transporter activity	3	1.0775967165724274	2.783972847970685	0.09596080787342903	1.0
biotin carboxylase activity	2	1.2701685052356428	1.5745942304158755	0.3635127676866218	1.0
negative regulation of epidermal growth factor-activated receptor activity	2	0.7668225858451027	2.6081652222017335	0.1804223616158381	1.0
sarcoplasmic reticulum calcium ion transport	2	1.9252190844371866	1.0388428081600254	0.5738968954617323	1.0
protein localization to T-tubule	2	1.8845451239477635	1.061264054962176	0.5623911721870337	1.0
atrial cardiac muscle cell action potential	2	2.0834152961771584	0.9599622330074006	0.616524702008644	1.0
inositol-polyphosphate 5-phosphatase activity	3	1.400257170865851	2.1424635862746166	0.16754870920468706	1.0
detection of biotic stimulus	3	1.822394783907994	1.6461855721331229	0.2763754267218332	1.0
positive regulation of synaptic growth at neuromuscular junction	5	1.0244254966489366	4.880784416588437	0.004167951654345991	1.0
heparan sulfate proteoglycan binding	5	1.14609319199191	4.362646977520214	0.006595514996677949	1.0
basal lamina	5	3.612738723577858	1.3839915871492292	0.29703197338368714	1.0
negative regulation of production of miRNAs involved in gene silencing by miRNA	2	1.425976642071432	1.4025475179556366	0.4179500296202781	1.0
negative regulation of acute inflammatory response	2	1.7873879380603097	1.118951268167569	0.5340118801459001	1.0
R2TP complex	3	0.5183270796280012	5.787851181059407	0.016176512868621793	1.0
nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration	2	0.7374893420265634	2.711903597825774	0.1700199398834275	1.0
nuclear matrix anchoring at nuclear membrane	2	0.7374893420265634	2.711903597825774	0.1700199398834275	1.0
LINC complex	2	2.187389873686445	0.9143317449071693	0.6427068178139503	1.0
cytoskeletal anchoring at nuclear membrane	2	1.80546279841074	1.1077492163009404	0.5393864491321703	1.0
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	2	2.0698543927701603	0.9662515426137432	0.6130029282429317	1.0
pericentric heterochromatin	5	1.9892650082571415	2.5134911533886877	0.052318140987904396	1.0
protein localization to M-band	2	1.8845451239477635	1.061264054962176	0.5623911721870337	1.0
protein localization to endoplasmic reticulum	2	1.8845451239477635	1.061264054962176	0.5623911721870337	1.0
atrial cardiac muscle cell to AV node cell communication	2	1.8845451239477635	1.061264054962176	0.5623911721870337	1.0
SA node cell to atrial cardiac muscle cell communication	2	1.8845451239477635	1.061264054962176	0.5623911721870337	1.0
interleukin-1 beta production	2	0.8593421884346324	2.327361587638536	0.21376678061374374	1.0
interleukin-1 secretion	2	0.6404716794389615	3.122698573888472	0.13645767291642286	1.0
positive regulation of T-helper 2 cell cytokine production	2	0.6404716794389615	3.122698573888472	0.13645767291642286	1.0
NLRP3 inflammasome complex assembly	2	0.6404716794389615	3.122698573888472	0.13645767291642286	1.0
negative regulation of interleukin-1 beta secretion	2	1.2679106398748483	1.577398230680842	0.36270856448357414	1.0
interleukin-18 production	2	0.6404716794389615	3.122698573888472	0.13645767291642286	1.0
cellular response to peptidoglycan	3	1.3641488162344981	2.1991735537190085	0.15888136074556525	1.0
positive regulation of T-helper 17 cell differentiation	2	0.6404716794389615	3.122698573888472	0.13645767291642286	1.0
sodium-independent organic anion transmembrane transporter activity	2	0.6156551024996076	3.248572117537635	0.12813031379504272	1.0
positive regulation of interleukin-5 production	2	1.3875863064041791	1.4413517853046869	0.4047461485490848	1.0
axonemal central apparatus assembly	5	4.582980044308185	1.0909931860187199	0.4842532137748089	1.0
positive regulation of methylation-dependent chromatin silencing	5	0.7068252195184027	7.073884550139232	0.0008571563084412153	1.0
vitamin transport	3	1.6191990673800907	1.8527678655683046	0.22262515386091436	1.0
pyrimidine-specific mismatch base pair DNA N-glycosylase activity	3	0.6851648662405972	4.37850822162055	0.03288957563505465	1.0
satellite DNA binding	3	0.5138184347590045	5.83863831473288	0.01581360465773278	1.0
positive regulation of transcription from RNA polymerase III promoter	5	1.653242031097466	3.0243605630331496	0.027163656391542813	1.0
regulation of SA node cell action potential	2	1.8845451239477635	1.061264054962176	0.5623911721870337	1.0
positive regulation of calcium ion transmembrane transporter activity	2	1.8845451239477635	1.061264054962176	0.5623911721870337	1.0
inflammasome complex	2	0.6404716794389615	3.122698573888472	0.13645767291642286	1.0
positive regulation of organ growth	3	0.8294851635236491	3.6167012165184658	0.05241690983031677	1.0
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway	2	1.1392228717227761	1.7555827306868619	0.3163104883290112	1.0
gamma-tubulin complex localization	2	0.5773037291739715	3.4643808777429466	0.11551362692671198	1.0
guanyl-nucleotide exchange factor complex	3	1.4815069452401868	2.0249651948230523	0.18752548969555263	1.0
extrinsic component of autophagosome membrane	3	0.6175237179577814	4.85811299673044	0.02534292676265731	1.0
T-helper 1 cell differentiation	4	0.853756902561637	4.68517441908614	0.011553125107595383	1.0
natural killer cell activation	4	1.7648384673178061	2.2664963814389103	0.1039794858534066	1.0
interleukin-1 receptor activity	4	1.0814296867044568	3.6988072818581292	0.024804845803768537	1.0
interaction with symbiont	3	1.0888763487167303	2.7551337702720606	0.09820774643463881	1.0
vitamin transmembrane transport	3	1.285167488479067	2.33432609126329	0.14043480999636437	1.0
transcription regulatory region sequence-specific DNA binding	8	7.080970464434523	1.1297886412860316	0.41430569122499	1.0
histone lysine methylation	3	3.9545504135065097	0.7586197383534915	0.7551776227046701	1.0
cellular response to reactive oxygen species	8	3.2969186167553493	2.4265081823200028	0.02006665074203781	1.0
response to radiation	3	1.3257854802844873	2.262809515274115	0.14982967563716212	1.0
myosin complex	2	9.761788294181219	0.20488049317686544	0.9993639249331745	1.0
oxalate transmembrane transporter activity	2	1.1527679754693203	1.7349545117140772	0.3212390100129682	1.0
bicarbonate transmembrane transporter activity	2	1.9206996531733016	1.0412872187984632	0.5726294483515295	1.0
anion:anion antiporter activity	2	1.2837158315357686	1.557977202483596	0.36832976863087374	1.0
sulfate transmembrane transport	2	1.1527679754693203	1.7349545117140772	0.3212390100129682	1.0
sulfate transmembrane transporter activity	2	1.1527679754693203	1.7349545117140772	0.3212390100129682	1.0
transcription factor activity	8	2.3796112024866733	3.3618937377837472	0.003273099421702516	1.0
sulfate transport	2	1.2814579278504503	1.5607223276965871	0.36752792492165437	1.0
aromatic amino acid family metabolic process	6	1.1408695725966251	5.259146307446844	0.0012094708893187643	1.0
positive regulation of osteoclast differentiation	4	3.551683499298837	1.1262264784544198	0.4751720312647786	1.0
actinin binding	2	1.936517774513716	1.0327816384242716	0.5770535016550735	1.0
cerebral cortex cell migration	4	0.7162830552044184	5.584384512430563	0.006402795871765734	1.0
basal plasma membrane	13	4.514918508418458	2.8793432208710676	0.0008696469709742744	1.0
ovulation from ovarian follicle	2	2.0269130512307436	0.986722148138322	0.6016874513002943	1.0
germ cell development	3	2.606311819691417	1.151051833987844	0.48383258875266566	1.0
mitogen-activated protein kinase p38 binding	2	0.6901071492199232	2.898100682279181	0.15344782265064216	1.0
G-protein coupled receptor signaling pathway	4	2.3201163457251437	1.7240514715436888	0.20577177665192237	1.0
spongiotrophoblast layer development	4	0.8086808967950394	4.946326809317226	0.009645389821100908	1.0
retrograde transport	2	0.6472399707602753	3.090044018218955	0.13874924754843207	1.0
positive regulation of NIK/NF-kappaB signaling	5	2.3683065508080055	2.111213178164849	0.09277090725514846	1.0
regulation of cardiac muscle cell contraction	2	1.997533463806447	1.0012347909250305	0.5938021895465104	1.0
cellular response to interleukin-6	3	1.303219673930571	2.3019910303777573	0.1445854247204293	1.0
negative regulation of smoothened signaling pathway	5	3.0569083586806913	1.6356394805887846	0.195438860112965	1.0
DNA N-glycosylase activity	4	2.2614101658644015	1.7688078263639715	0.19386444779353096	1.0
basement membrane assembly	2	1.0218416017174592	1.9572505138159397	0.27332824866935423	1.0
laminin-2 complex	2	0.8232357012863787	2.429437883797827	0.20067301934574233	1.0
hemidesmosome assembly	2	0.8232357012863787	2.429437883797827	0.20067301934574233	1.0
protein K63-linked ubiquitination	5	2.72269288270738	1.8364171852640687	0.14146493791033318	1.0
positive regulation of lipid storage	2	3.2143003819458706	0.6222193828659043	0.8305960833505989	1.0
oxalate transport	2	1.1527679754693203	1.7349545117140772	0.3212390100129682	1.0
chloride transmembrane transporter activity	2	1.1640557375379759	1.7181307866151492	0.32533932195718696	1.0
S-adenosylmethionine-dependent methyltransferase activity	2	2.3931185985811427	0.8357295794641273	0.6903067449271092	1.0
ribosomal small subunit biogenesis	3	0.7911475368110261	3.791960235498504	0.04678579563917122	1.0
hair follicle maturation	3	0.6220329493204839	4.822895641263433	0.025813427915315403	1.0
transcription cofactor activity	5	5.133080947722148	0.9740738653690617	0.5829440678570299	1.0
glucocorticoid receptor binding	2	1.6653933328239996	1.2009175013380229	0.49662354712914836	1.0
protein transporter activity	3	3.581068562152423	0.8377387776671977	0.694055469773568	1.0
retromer complex	5	1.8561919855105273	2.6936868810069767	0.04115865017030895	1.0
positive regulation of protein localization to nucleus	4	2.5052949111946923	1.5966184189040373	0.24457720078415893	1.0
mitochondrion organization	2	6.359775461379755	0.31447651133993015	0.9871537981620471	1.0
Atg1/ULK1 kinase complex	3	0.5566515904916888	5.389367516852163	0.019449512289831352	1.0
dentate gyrus development	3	0.9693203641845587	3.0949520002334334	0.07551971116211942	1.0
positive regulation of protein import into nucleus	3	1.6688643527767244	1.7976296246057852	0.23559060711051852	1.0
dorsal/ventral neural tube patterning	3	1.0979001692932817	2.732488876407679	0.10002052340562875	1.0
central nervous system neuron differentiation	3	0.5093098153871385	5.890324335728007	0.015455344014950545	1.0
developmental growth	3	1.9759547623495048	1.51825338168818	0.3177718311638119	1.0
cerebellar cortex morphogenesis	3	0.19376980682952202	15.482288232032914	0.0011205383163132672	1.0
homeostasis of number of cells within a tissue	3	3.271098081702887	0.9171232182797291	0.6350547867834381	1.0
phosphatidylinositol-4	3	2.3464269133649633	1.2785397162436059	0.41704504395009173	1.0
3'-phosphoadenosine 5'-phosphosulfate biosynthetic process	2	0.8435453992675028	2.370945300320185	0.2080275577573023	1.0
phosphatidylinositol dephosphorylation	3	2.8594984687311067	1.0491350258813883	0.54514762523345	1.0
cellular response to growth factor stimulus	5	4.838741139778849	1.0333266144153603	0.5313252314460621	1.0
secondary active sulfate transmembrane transporter activity	2	1.1527679754693203	1.7349545117140772	0.3212390100129682	1.0
positive regulation of interleukin-4-mediated signaling pathway	4	1.248280739472977	3.204407368881456	0.03864056407225958	1.0
negative regulation of interferon-gamma-mediated signaling pathway	5	1.4525978958804582	3.4421087998130186	0.01674615680135254	1.0
positive regulation of DNA binding transcription factor activity	4	7.589603075310746	0.5270367844416192	0.943912144949773	1.0
Golgi stack	6	5.100436278770366	1.1763699558357201	0.40256419123322923	1.0
paranodal junction assembly	2	2.6102085539391946	0.7662222993567702	0.7347259287091337	1.0
DNA replication-independent nucleosome assembly	3	1.980471679690264	1.5147906585915862	0.3189929645253773	1.0
neuropeptide signaling pathway	2	4.451057648017574	0.44933140798362076	0.9362167827785004	1.0
phospholipase C-activating G-protein coupled receptor signaling pathway	3	4.088140857603573	0.7338299008020408	0.7744996473205775	1.0
tetraspanin-enriched microdomain	2	0.6698013565274932	2.9859599126056806	0.14644698290447314	1.0
protein localization to organelle	3	3.3480138401639516	0.8960536435097564	0.6504043927713788	1.0
retrograde vesicle-mediated transport	10	4.600169525399753	2.1738329304572757	0.01995492081014716	1.0
regulation of locomotion	2	1.0082987199775986	1.9835391639140771	0.2683510252365719	1.0
AP-2 adaptor complex	4	1.291126510139737	3.0980697620150988	0.04277709144559454	1.0
clathrin-coated vesicle	2	5.208552820950569	0.3839838182988796	0.9658680714686091	1.0
chloride transmembrane transport	2	7.920084994204942	0.25252254255647294	0.9967073222490632	1.0
chloride channel activity	2	7.116805626340678	0.28102495768573643	0.9933342902615099	1.0
biomineral tissue development	2	3.3795436004350976	0.5917958862085729	0.85072433559355	1.0
positive regulation of histone H3-K4 methylation	6	4.770097345019838	1.2578359656043971	0.3447919071737893	1.0
regulation of megakaryocyte differentiation	3	6.796457262894939	0.44140643926040896	0.9652353319053097	1.0
visual learning	4	4.558686084830446	0.877445809069956	0.6676951258872484	1.0
regulation of release of sequestered calcium ion into cytosol	2	3.1486652977412732	0.6351897743576366	0.8219412018605746	1.0
signal transducer	4	2.1981929578002997	1.8196764691679945	0.18129266614745868	1.0
positive regulation of leukocyte migration	4	4.090102191766847	0.9779706746818656	0.5843500235929098	1.0
platelet alpha granule	2	3.513121309255527	0.5692943180558215	0.8653726225565983	1.0
protein insertion into membrane	4	0.9642038929963401	4.1485001554699	0.017201717542100835	1.0
negative regulation of protein complex assembly	3	1.1385086254082164	2.635026150042859	0.10834146089595488	1.0
response to lipid	4	1.214456757731558	3.293653705275981	0.035544143232741784	1.0
alpha-actinin binding	11	3.4550244615484855	3.183769065145773	0.0009609340384889648	1.0
membrane depolarization during SA node cell action potential	2	2.124099388199597	0.9415755266024606	0.6269419443667783	1.0
DNA biosynthetic process	4	1.4354660514042157	2.786551445147087	0.05846694944866132	1.0
trachea development	5	3.2602160040107746	1.5336407139431598	0.2312541008229595	1.0
positive regulation of fibrinolysis	4	1.6249513668910038	2.4616121328314846	0.08306891138041617	1.0
interaction with symbiont via secreted substance involved in symbiotic interaction	3	0.36279356444811367	8.269165426249055	0.006286306568445218	1.0
protein antigen binding	3	0.36279356444811367	8.269165426249055	0.006286306568445218	1.0
negative regulation of fibrinolysis	3	0.6581077183238789	4.558524260497413	0.029745441894818515	1.0
negative regulation of cell-substrate adhesion	3	0.7032034749558843	4.266190522150372	0.035077926268665016	1.0
modification by host of symbiont morphology or physiology via secreted substance	3	0.36279356444811367	8.269165426249055	0.006286306568445218	1.0
formation of translation preinitiation complex	2	2.101496858959572	0.9517025883113516	0.6211819840396655	1.0
other organism cell membrane	3	0.7144778126400717	4.198870765370138	0.03648289886735812	1.0
filopodium assembly	7	3.3937739806837324	2.062600526682609	0.058130167291666035	1.0
positive regulation of prolactin secretion	4	0.49322023115258196	8.10996740878329	0.0017388487596382456	1.0
centriole replication	3	6.70557779102444	0.44738874016428004	0.9628073280311651	1.0
positive regulation of ruffle assembly	6	1.6702301351722266	3.592319329923542	0.007555092487189934	1.0
arachidonic acid secretion	2	1.7467209983445815	1.1450025515783335	0.5217625471232177	1.0
regulation of respiratory gaseous exchange	6	1.1296104050395877	5.311565804663182	0.0011508991782730783	1.0
methyl-CpG binding	5	1.4706312571528	3.399900536372521	0.01755109751268495	1.0
ERCC4-ERCC1 complex	3	2.0888853666337397	1.4361726344201122	0.3482862643070711	1.0
meiotic DNA double-strand break processing	2	1.6315092505740492	1.2258588171021996	0.4859023212817059	1.0
5'-flap endonuclease activity	3	2.500087764496713	1.1999578745204262	0.4569440994726507	1.0
DNA double-strand break processing involved in repair via single-strand annealing	2	1.6315092505740492	1.2258588171021996	0.4859023212817059	1.0
Slx1-Slx4 complex	2	1.6315092505740492	1.2258588171021996	0.4859023212817059	1.0
telomeric D-loop disassembly	3	4.079083172508778	0.7354593846525801	0.773230318782701	1.0
3'-flap endonuclease activity	2	1.6315092505740492	1.2258588171021996	0.4859023212817059	1.0
positive regulation of t-circle formation	2	1.7670542092730075	1.1318271898533492	0.5279142090858174	1.0
cellular response to zinc ion	2	0.4058730724209883	4.927648902821317	0.06401517710532703	1.0
dystroglycan binding	5	1.3917383149014182	3.5926294091818316	0.014211321956368615	1.0
positive regulation of cation channel activity	2	2.2642493500023355	0.8832949427579331	0.6611362540283181	1.0
cargo loading into COPII-coated vesicle	4	3.171841764640906	1.2610969577963334	0.3920708512326114	1.0
pyruvate metabolic process	2	0.7713354883046145	2.5929054611450257	0.18203124285309613	1.0
proteasome core complex binding	3	0.36279356444811367	8.269165426249055	0.006286306568445218	1.0
plasma membrane protein complex	4	3.3413916321914616	1.1971060086053391	0.4295809398201281	1.0
otolith morphogenesis	2	1.06247162598487	1.8824032106702873	0.2882470436832163	1.0
cellular response to low-density lipoprotein particle stimulus	2	1.6608753720953924	1.2041842715006132	0.4952023183191606	1.0
negative regulation of lipid catabolic process	2	2.2642493500023355	0.8832949427579331	0.6611362540283181	1.0
