GO	obs	exp	oddsratio	p_val	pval_adj
midbrain morphogenesis	3	1.1658205090514364	2.5732949255121045	0.12405844782108678	1.0
regulation of pro-B cell differentiation	3	1.1658205090514364	2.5732949255121045	0.12405844782108678	1.0
male germ-line sex determination	2	7.908094841565499	0.2529054140180338	0.9964586181441515	1.0
chorionic trophoblast cell differentiation	2	19.140822240986452	0.10448871917933485	0.9999998726171693	1.0
PeBoW complex	10	5.136292891039479	1.9469294707561369	0.04142620066958222	1.0
positive regulation of mRNA binding	3	2.987626190523307	1.0041416859699324	0.5781235097847806	1.0
ESCRT-0 complex	15	7.175414612630011	2.0904715350660465	0.008503787398002081	1.0
antigen binding	9	11.623783095903002	0.7742745993920174	0.8165919575656715	1.0
mast cell mediated immunity	6	2.732239857859496	2.1960004656035386	0.06582623243850429	1.0
complement binding	13	5.791462923302021	2.2446832816099613	0.008147233236238447	1.0
taurine biosynthetic process	6	4.043920767054972	1.4837085951042417	0.2301679890384455	1.0
entrainment of circadian clock	2	10.277823493981014	0.19459372902942504	0.9995631834299612	1.0
thiamine transmembrane transporter activity	2	2.696224574893635	0.7417779730306402	0.751675283965533	1.0
deoxynucleotide transport	2	2.696224574893635	0.7417779730306402	0.751675283965533	1.0
thiamine-containing compound metabolic process	7	8.380379859581458	0.835284332845218	0.73011989857101	1.0
thiamine transmembrane transport	2	2.696224574893635	0.7417779730306402	0.751675283965533	1.0
regulation of RIG-I signaling pathway	3	12.501633906060654	0.2399686331036804	0.9996115603624395	1.0
deoxynucleotide transmembrane transporter activity	2	2.696224574893635	0.7417779730306402	0.751675283965533	1.0
guanylate cyclase activator activity	3	2.659682163650524	1.1279543251447668	0.5023867516858164	1.0
cytochrome-c oxidase activity	7	4.116636110094129	1.7004174799020408	0.13093252667912425	1.0
negative regulation of gene silencing by miRNA	5	3.6068189046498316	1.3862631122272622	0.3030760376777365	1.0
perineuronal net	26	45.760326155440616	0.5681777684818525	0.9993041641546815	1.0
response to L-glutamate	3	4.044391483009698	0.741767955105944	0.7682463546004014	1.0
cellular response to oxygen-glucose deprivation	5	4.554231650549392	1.0978800341429347	0.4830519233978692	1.0
cellular response to aldosterone	3	4.044391483009698	0.741767955105944	0.7682463546004014	1.0
cellular response to tumor cell	5	5.1372894941073195	0.9732758891114086	0.5859130479554908	1.0
dynactin complex	4	2.2223502190158633	1.7998963285684757	0.19496336175374174	1.0
sodium:amino acid symporter activity	8	2.40415391008625	3.327573982030542	0.004459596301836219	1.0
positive regulation of transport	3	2.586806846339012	1.1597309649329872	0.48462115051322174	1.0
zinc-transporting ATPase activity	3	2.586806846339012	1.1597309649329872	0.48462115051322174	1.0
positive regulation of aortic smooth muscle cell differentiation	7	2.477110177589063	2.825873497000849	0.016390574289335803	1.0
cystathionine gamma-lyase activity	7	2.477110177589063	2.825873497000849	0.016390574289335803	1.0
negative regulation of ATP citrate synthase activity	2	0.3643217145748473	5.489653567133491	0.06455176405870688	1.0
regulation of innate immune response	43	37.73842051328506	1.1394223556564247	0.22152914542870994	1.0
regulation of nucleotide-binding oligomerization domain containing signaling pathway	3	12.501633906060654	0.2399686331036804	0.9996115603624395	1.0
inhibition of cysteine-type endopeptidase activity involved in apoptotic process	4	15.163308481632747	0.26379467283444	0.9997851341021792	1.0
negative regulation of inflammatory response to antigenic stimulus	2	3.060622508693071	0.653461834747477	0.8096008288970334	1.0
oxidoreductase activity	11	8.014658063348621	1.3724852530270102	0.19275205727876754	1.0
4-hydroxyphenylpyruvate dioxygenase activity	8	6.266309664504673	1.276668474479607	0.3004510947760042	1.0
negative regulation of T cell activation	5	23.51712196508978	0.21261105025616225	0.9999987856564275	1.0
negative regulation of interleukin-8 secretion	28	27.580454931966774	1.0152116804841735	0.4953814281090295	1.0
negative regulation of interleukin-6 secretion	13	26.246307425893857	0.49530776992936426	0.9982228356135642	1.0
positive regulation of toll-like receptor 7 signaling pathway	2	13.26794875420685	0.1507392014433175	0.9999707015334935	1.0
positive regulation of toll-like receptor 9 signaling pathway	2	13.26794875420685	0.1507392014433175	0.9999707015334935	1.0
positive regulation of protein K63-linked ubiquitination	10	28.98674777042486	0.34498523529441916	0.9999816119021924	1.0
positive regulation of CD8-positive	2	13.26794875420685	0.1507392014433175	0.9999707015334935	1.0
phosphoanandamide dephosphorylation	2	13.26794875420685	0.1507392014433175	0.9999707015334935	1.0
positive regulation of granzyme B production	2	13.26794875420685	0.1507392014433175	0.9999707015334935	1.0
positive regulation of interferon-beta secretion	3	23.11748878923767	0.12977188081936686	0.999999964615001	1.0
DNA cytosine deamination	6	1.4935526775151484	4.017267077571253	0.0058821553607450875	1.0
negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	6	1.4935526775151484	4.017267077571253	0.0058821553607450875	1.0
negative regulation of viral process	6	1.4935526775151484	4.017267077571253	0.0058821553607450875	1.0
vascular endothelial growth factor receptor-1 signaling pathway	16	13.333641600841656	1.199972256565681	0.2727881955062238	1.0
regulation of cysteine-type endopeptidase activity	3	12.501633906060654	0.2399686331036804	0.9996115603624395	1.0
'de novo' actin filament nucleation	5	8.490384003641962	0.588901514684759	0.923209902879552	1.0
negative regulation of adiponectin secretion	4	22.642176021999564	0.17666146558146728	0.9999995724732111	1.0
positive regulation of maintenance of mitotic sister chromatid cohesion	2	21.03822243471053	0.09506506579663504	0.9999999801419908	1.0
positive regulation of chromosome segregation	3	12.720429301677754	0.2358410969356448	0.9996765406281358	1.0
nitrobenzene metabolic process	6	1.0928264317031182	5.490350366662787	0.0014811409033991016	1.0
lymphocyte homeostasis	3	1.1658205090514364	2.5732949255121045	0.12405844782108678	1.0
cellular detoxification of nitrogen compound	6	1.0928264317031182	5.490350366662787	0.0014811409033991016	1.0
secretion of lysosomal enzymes	10	10.930739603305225	0.9148511777717412	0.6520858278949588	1.0
RNA polymerase I activity	10	3.0232436841041412	3.307705578805579	0.0016263608190244673	1.0
VEGF-B-activated receptor activity	16	13.333641600841656	1.199972256565681	0.2727881955062238	1.0
placental growth factor-activated receptor activity	16	13.333641600841656	1.199972256565681	0.2727881955062238	1.0
negative regulation of vascular endothelial cell proliferation	18	14.426055083235758	1.2477423589569858	0.21095886321893825	1.0
VEGF-A-activated receptor activity	16	13.333641600841656	1.199972256565681	0.2727881955062238	1.0
N-glycan processing to lysosome	7	8.817766668269	0.7938518066246538	0.7747128623818925	1.0
pigment cell differentiation	7	1.6027816254416962	4.367407193148307	0.0019737452948748275	1.0
pigment granule maturation	7	1.6027816254416962	4.367407193148307	0.0019737452948748275	1.0
multivesicular body	7	1.6027816254416962	4.367407193148307	0.0019737452948748275	1.0
auditory behavior	6	2.950844072410854	2.033316519872218	0.08624958523954397	1.0
nuclear-transcribed mRNA catabolic process	20	7.7204311412462605	2.59052890105455	0.00023637835085076758	1.0
positive regulation of translational initiation	7	4.7725048875268055	1.4667350091761815	0.21343400688936157	1.0
DBD domain binding	7	1.4570659671182071	4.804175073723421	0.001211273970437597	1.0
lymphatic endothelial cell differentiation	15	14.610006745453182	1.026693571148979	0.49657905006327935	1.0
lens fiber cell morphogenesis	5	11.807890048358361	0.4234456773837545	0.990660564742316	1.0
negative regulation of bile acid biosynthetic process	5	2.768781061475572	1.805848815411696	0.15645792305614675	1.0
growth plate cartilage chondrocyte morphogenesis	8	2.3677239889805914	3.3787722036994476	0.004101640844274912	1.0
multicellular organism metabolic process	5	3.1695749706342577	1.5774985751479036	0.22297922744033813	1.0
hydroxyacid-oxoacid transhydrogenase activity	2	3.2063845666726976	0.6237554973249585	0.8291789550536205	1.0
glutamate catabolic process via 2-oxoglutarate	2	3.2063845666726976	0.6237554973249585	0.8291789550536205	1.0
positive regulation of lymphocyte activation	2	1.894585380470733	1.0556399413908046	0.5703490699138654	1.0
positive regulation of adaptive immune response	2	1.894585380470733	1.0556399413908046	0.5703490699138654	1.0
positive regulation of immunoglobulin production	2	1.894585380470733	1.0556399413908046	0.5703490699138654	1.0
negative regulation of neurotransmitter secretion	3	3.789302272984281	0.7917024781549922	0.7300150391763058	1.0
collagen type XVI trimer	5	11.917272916233632	0.41955907489447797	0.9913304295077173	1.0
serotonergic neuron axon guidance	7	18.188698031949876	0.3848543742770346	0.9989596423040265	1.0
orexin receptor activity	5	4.08051657261758	1.2253350552605615	0.3936029166821833	1.0
regulation of myosin-light-chain-phosphatase activity	3	3.5706583965419267	0.8401811842055258	0.6934327205340123	1.0
immune response-regulating cell surface receptor signaling pathway	8	6.594281860939857	1.2131722860356764	0.3474388164961364	1.0
cellular response to erythropoietin	3	3.0240649307877043	0.9920421911108119	0.5860783588198798	1.0
cholesterol 24-hydroxylase activity	3	0.8379228319724785	3.58028196097482	0.06188193474304124	1.0
metanephric distal tubule development	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
detection of nodal flow	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
determination of liver left/right asymmetry	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
renal artery morphogenesis	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
polycystin complex	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
HLH domain binding	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
metanephric cortical collecting duct development	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
metanephric part of ureteric bud development	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
dopaminergic neuron axon guidance	7	18.188698031949876	0.3848543742770346	0.9989596423040265	1.0
meiotic chromosome segregation	3	8.308772882276097	0.3610641477996668	0.988528677048305	1.0
interleukin-20 binding	8	13.046098197645316	0.6132101628243084	0.9452199049049652	1.0
apicolateral plasma membrane	7	2.987162561381389	2.343360917312417	0.037502965215767486	1.0
eukaryotic 48S preinitiation complex	3	0.437170332931938	6.862313780260708	0.014390337192909317	1.0
eukaryotic translation initiation factor 3 complex	3	0.47360186338125115	6.334434536599341	0.017254713880541565	1.0
tubulin complex assembly	2	0.32788907969217074	6.099623695542538	0.05504767955722646	1.0
post-chaperonin tubulin folding pathway	2	0.32788907969217074	6.099623695542538	0.05504767955722646	1.0
CD8-positive	4	7.2149273481436245	0.5544061370249537	0.9269361914282035	1.0
12-hydroxyheptadecatrienoic acid synthase activity	5	5.756817352902093	0.8685354586557152	0.681734584343778	1.0
thromboxane-A synthase activity	5	5.756817352902093	0.8685354586557152	0.681734584343778	1.0
cyclooxygenase pathway	5	5.756817352902093	0.8685354586557152	0.681734584343778	1.0
MutLalpha complex binding	5	17.78884840804689	0.28107496816591127	0.9998823305551187	1.0
positive regulation of telomerase catalytic core complex assembly	5	17.78884840804689	0.28107496816591127	0.9998823305551187	1.0
establishment of macromolecular complex localization to telomere	5	17.78884840804689	0.28107496816591127	0.9998823305551187	1.0
establishment of RNA localization to telomere	5	17.78884840804689	0.28107496816591127	0.9998823305551187	1.0
L-lysine catabolic process	2	5.866831688067143	0.3408995018670648	0.9796874880093953	1.0
saccharopine dehydrogenase activity	2	5.866831688067143	0.3408995018670648	0.9796874880093953	1.0
saccharopine dehydrogenase (NADP+	2	5.866831688067143	0.3408995018670648	0.9796874880093953	1.0
saccharopine dehydrogenase (NAD+	2	5.866831688067143	0.3408995018670648	0.9796874880093953	1.0
lysine biosynthetic process via aminoadipic acid	4	7.069131264579063	0.5658403911726179	0.9199032524180746	1.0
opsin binding	6	3.205887009227429	1.8715569147416429	0.11395863533413511	1.0
flap-structured DNA binding	11	14.0289241881953	0.784094336275336	0.8238265361643727	1.0
ubiquitin-dependent protein binding	11	14.0289241881953	0.784094336275336	0.8238265361643727	1.0
single-stranded DNA-dependent ATPase activity	9	8.233948521032973	1.0930357382014484	0.44449575664750574	1.0
organic acid transmembrane transport	3	6.1217344099884645	0.49005719606278264	0.9416756522754075	1.0
proline:sodium symporter activity	2	4.736985697201356	0.4222094234275636	0.9484198111317717	1.0
renal tubule morphogenesis	29	16.241737354652397	1.785523270495015	0.003317142330122251	1.0
leucine transport	11	5.09966016590237	2.157006475362576	0.018200170097537365	1.0
lithium:proton antiporter activity	5	5.501714040144587	0.9088076849353294	0.6441660585455966	1.0
monovalent cation:proton antiporter activity	5	5.501714040144587	0.9088076849353294	0.6441660585455966	1.0
Prp19 complex	5	0.5828518447326466	8.578509350508265	0.0006808694283203656	1.0
dephospho-CoA kinase activity	11	4.261720290574151	2.581117307095264	0.005681457405050277	1.0
pantetheine-phosphate adenylyltransferase activity	11	4.261720290574151	2.581117307095264	0.005681457405050277	1.0
inhibitory postsynaptic potential	12	7.1033747131896705	1.6893378829809147	0.06334990116793604	1.0
regulation of cytokine-mediated signaling pathway	7	8.92711568940434	0.7841278463892153	0.7849645780614503	1.0
positive regulation of inositol 1	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
metanephric smooth muscle tissue development	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
metanephric cortex development	6	5.355735181234865	1.1202943754617434	0.4513229968086643	1.0
embryonic heart tube left/right pattern formation	10	5.136292891039479	1.9469294707561369	0.04142620066958222	1.0
procollagen galactosyltransferase activity	12	5.536652944901837	2.1673744262857633	0.013620165279144263	1.0
positive regulation of collagen fibril organization	5	2.331565556623509	2.1444818421665244	0.09547617946750309	1.0
actin filament-based process	3	9.293061252189698	0.3228215029028371	0.9946858820886122	1.0
centrosome separation	8	14.905695517828986	0.5367075954577931	0.9798017350862871	1.0
mitotic sister chromatid segregation	6	23.589194748315528	0.25435374390761906	0.9999944771563103	1.0
negative regulation of centriole-centriole cohesion	2	2.8419825122338036	0.7037340980778929	0.776475778629911	1.0
alpha-N-acetylneuraminate alpha-2	4	1.4208026798397184	2.8153100052227114	0.06369896970613285	1.0
motor neuron migration	2	21.03822243471053	0.09506506579663504	0.9999999801419908	1.0
voltage-gated sodium channel activity involved in cardiac muscle cell action potential	3	2.076691161816401	1.4446057532098402	0.3533634459985111	1.0
AV node cell action potential	3	2.076691161816401	1.4446057532098402	0.3533634459985111	1.0
asymmetric cell division	5	5.574600185752999	0.8969253100479736	0.6551778398070689	1.0
regulation of protein autophosphorylation	2	0.32788907969217074	6.099623695542538	0.05504767955722646	1.0
Schwann cell differentiation	21	21.82495385072389	0.9622013473033517	0.5991015033387808	1.0
calcium-dependent phospholipase C activity	4	16.111607660563823	0.24826821036554592	0.9998997540362716	1.0
glucuronate catabolic process to xylulose 5-phosphate	7	1.7849285153958685	3.921725682357376	0.0033961586862602394	1.0
D-glucuronate catabolic process	7	1.7849285153958685	3.921725682357376	0.0033961586862602394	1.0
positive regulation of integrin-mediated signaling pathway	9	2.549775680802404	3.5297222684184266	0.0018289499792489184	1.0
platelet dense granule membrane	8	14.13994648988342	0.5657730038599289	0.9691962975265578	1.0
methylmalonyl-CoA mutase activity	9	2.877640589993851	3.127562222778916	0.0038348542796150034	1.0
2-aminoadipate transaminase activity	12	4.29798452417638	2.7920063305252483	0.002208727905356093	1.0
L-lysine catabolic process to acetyl-CoA via saccharopine	14	10.16370808678501	1.3774500291092568	0.1544810101784816	1.0
beta-catenin destruction complex	3	1.2022540992295527	2.495312764516675	0.13199344068227148	1.0
smoothened signaling pathway involved in dorsal/ventral neural tube patterning	26	32.90915613444451	0.7900536827435387	0.902618600653739	1.0
negative regulation of peroxisome proliferator activated receptor signaling pathway	5	4.991522560562731	1.0016983674488917	0.5612118844123621	1.0
negative regulation of fatty acid beta-oxidation	31	18.09887602945773	1.7128135443076355	0.004358665193386541	1.0
positive regulation of sequestering of triglyceride	8	7.104477422036363	1.1260504502675937	0.4219233686843944	1.0
negative regulation of reactive oxygen species metabolic process	15	49.17880021976901	0.30500947426469066	0.9999999966253585	1.0
L-glucuronate reductase activity	7	1.7849285153958685	3.921725682357376	0.0033961586862602394	1.0
aldo-keto reductase (NADP) activity	12	3.8244074754148416	3.1377409643564027	0.0008907613082875876	1.0
alditol:NADP+ 1-oxidoreductase activity	7	1.7849285153958685	3.921725682357376	0.0033961586862602394	1.0
negative regulation of triglyceride catabolic process	5	4.991522560562731	1.0016983674488917	0.5612118844123621	1.0
protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine	7	2.477110177589063	2.825873497000849	0.016390574289335803	1.0
intraciliary anterograde transport	9	4.699264222556773	1.915193437474619	0.05545896877289152	1.0
intraciliary retrograde transport	27	15.040460678431577	1.7951577798889313	0.0041813727903663115	1.0
metanephric S-shaped body morphogenesis	17	13.114436978212177	1.2962813446161012	0.17939613477818747	1.0
interphase microtubule organizing center	6	16.657442436362146	0.36019935370764833	0.9990200415436119	1.0
regulation of gene expression	9	24.644657842765554	0.36519070613276755	0.9998838395164434	1.0
negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	9	8.27039361417865	1.088219064274102	0.44946768080467414	1.0
negative regulation of muscle atrophy	6	3.0965822754392835	1.9376200812067348	0.10158436685397047	1.0
axonal transport of mitochondrion	6	5.865921290163885	1.0228572296155662	0.535902479414033	1.0
regulation of RNA polymerase II regulatory region sequence-specific DNA binding	8	1.7484310865361783	4.57553063521012	0.000732894804878775	1.0
negative regulation of glycogen biosynthetic process	2	18.301676562354146	0.10927960578835297	0.9999997176264394	1.0
regulation of glucagon secretion	2	18.301676562354146	0.10927960578835297	0.9999997176264394	1.0
phosphatidylinositol phosphate phosphatase activity	3	2.1495635949878795	1.3956321213268945	0.3726375949649343	1.0
cyclin-dependent protein kinase activity	7	3.1693290192902186	2.2086693926046443	0.048061319269586324	1.0
cyclin A2-CDK2 complex	7	3.1693290192902186	2.2086693926046443	0.048061319269586324	1.0
cell cycle G1/S phase transition	5	2.950958566031015	1.6943646913771846	0.18563845346315433	1.0
cellular response to luteinizing hormone stimulus	5	2.950958566031015	1.6943646913771846	0.18563845346315433	1.0
male pronucleus	11	3.3874063362692257	3.2473222601676497	0.0011148636434574984	1.0
malonyl-CoA biosynthetic process	24	12.710065823429181	1.888267168196678	0.0037252997156069015	1.0
glutathione catabolic process	6	1.0928264317031182	5.490350366662787	0.0014811409033991016	1.0
signal transduction downstream of smoothened	9	4.699264222556773	1.915193437474619	0.05545896877289152	1.0
intraciliary transport particle A	24	12.673629375731764	1.8936959010302652	0.0036031650339901733	1.0
regulation of bone resorption	3	16.148708600327254	0.18577336889583884	0.9999826288822333	1.0
regulation of actin cytoskeleton reorganization	24	17.62993239611914	1.3613211588538534	0.09107850287397576	1.0
CSF1-CSF1R complex	3	16.549949794227043	0.18126943207081272	0.9999877368493828	1.0
cell-cell junction maintenance	3	7.397461761724543	0.40554450926970675	0.9770470865443791	1.0
establishment of protein localization to organelle	15	9.689576093134525	1.5480553386260247	0.07358818126553371	1.0
macrophage colony-stimulating factor signaling pathway	3	16.549949794227043	0.18126943207081272	0.9999877368493828	1.0
solute:sodium symporter activity	5	3.388195083475746	1.475711957786917	0.26231796634150295	1.0
leukotriene D4 biosynthetic process	6	1.0928264317031182	5.490350366662787	0.0014811409033991016	1.0
leukotriene C4 gamma-glutamyl transferase activity	6	1.0928264317031182	5.490350366662787	0.0014811409033991016	1.0
negative regulation of response to oxidative stress	6	1.0928264317031182	5.490350366662787	0.0014811409033991016	1.0
glutathione hydrolase activity	6	1.0928264317031182	5.490350366662787	0.0014811409033991016	1.0
hypoglycin A gamma-glutamyl transpeptidase activity	6	1.0928264317031182	5.490350366662787	0.0014811409033991016	1.0
macrophage colony-stimulating factor receptor activity	3	7.397461761724543	0.40554450926970675	0.9770470865443791	1.0
cytoplasmic translational initiation	3	0.47360186338125115	6.334434536599341	0.017254713880541565	1.0
sulfur amino acid catabolic process	7	2.477110177589063	2.825873497000849	0.016390574289335803	1.0
cysteine biosynthetic process via cystathionine	7	2.477110177589063	2.825873497000849	0.016390574289335803	1.0
negative regulation of relaxation of cardiac muscle	3	1.238687792398694	2.4219177894621535	0.14009986510452485	1.0
positive regulation of cell cycle G1/S phase transition	3	0.32787635947338295	9.149790502793296	0.007527257482625671	1.0
positive regulation of histone methylation	4	3.169697946306277	1.2619498979898993	0.3980338438279226	1.0
endodermal cell fate commitment	3	0.32787635947338295	9.149790502793296	0.007527257482625671	1.0
positive regulation of pro-T cell differentiation	5	1.3478848972519	3.7095155604118126	0.015482225449979412	1.0
positive regulation of T cell mediated immunity	8	4.881630172036019	1.6387968195188738	0.1287316023949092	1.0
dicarboxylic acid metabolic process	2	2.1860847736485916	0.9148776040656399	0.645622373654386	1.0
glycerate dehydrogenase activity	2	2.1860847736485916	0.9148776040656399	0.645622373654386	1.0
glyoxylate metabolic process	2	2.1860847736485916	0.9148776040656399	0.645622373654386	1.0
carboxylic acid binding	2	2.1860847736485916	0.9148776040656399	0.645622373654386	1.0
positive regulation of calcium-dependent cell-cell adhesion	2	0.8379553398415029	2.3867620443570354	0.21894153839223052	1.0
kinesin II complex	2	1.3480417861590062	1.4836335346092107	0.40041564630714027	1.0
intraciliary transport particle	5	3.7161322058910833	1.3454849620456548	0.32380947351241474	1.0
bitter taste receptor activity	2	8.564283785445966	0.23352799254489612	0.9980049339877263	1.0
glucocorticoid biosynthetic process	7	2.987162561381389	2.343360917312417	0.037502965215767486	1.0
varicosity	8	8.63518528729392	0.9264421936343913	0.6325377209920642	1.0
detection of visible light	4	10.386400173062485	0.3851189953545357	0.9916479485006681	1.0
G-protein coupled photoreceptor activity	5	10.823485995698816	0.4619583747774948	0.981979590079528	1.0
positive regulation of lipase activity	5	4.991522560562731	1.0016983674488917	0.5612118844123621	1.0
autosome	2	4.518317265556529	0.4426426659425069	0.9384696846892471	1.0
monoamine transmembrane transporter activity	18	6.7738627399421505	2.6572726214044486	0.0003567545386245496	1.0
L-aminoadipate-semialdehyde dehydrogenase activity	3	2.914749019031357	1.029248137802607	0.5619274833665575	1.0
betaine-aldehyde dehydrogenase activity	3	2.914749019031357	1.029248137802607	0.5619274833665575	1.0
regulation of ribonuclease activity	11	11.185466823709733	0.9834189465104308	0.5637938718324884	1.0
positive regulation of interferon-gamma secretion	3	17.534867472912595	0.17108769168825036	0.9999948040811576	1.0
positive regulation of helicase activity	10	12.753431165988399	0.7841027147791089	0.815037193819669	1.0
serine family amino acid biosynthetic process	11	4.407445050556738	2.4957770031892976	0.007122796295936988	1.0
methylenetetrahydrofolate dehydrogenase NAD(P)+ activity	11	4.407445050556738	2.4957770031892976	0.007122796295936988	1.0
serine family amino acid metabolic process	11	4.407445050556738	2.4957770031892976	0.007122796295936988	1.0
methylenetetrahydrofolate dehydrogenase (NAD+) activity	11	4.407445050556738	2.4957770031892976	0.007122796295936988	1.0
RNA destabilization	7	9.29161912598669	0.7533670832914883	0.8166086884745509	1.0
11-beta-hydroxysteroid dehydrogenase NAD(P) activity	7	2.987162561381389	2.343360917312417	0.037502965215767486	1.0
11-beta-hydroxysteroid dehydrogenase (NADP+) activity	7	2.987162561381389	2.343360917312417	0.037502965215767486	1.0
regulation of mitochondrial membrane permeability involved in programmed necrotic cell death	2	1.6030925795053004	1.2475885831978473	0.484114219613656	1.0
positive regulation of calcium-transporting ATPase activity	5	1.7850670322758466	2.801015261385069	0.040897815247880887	1.0
L-ascorbic acid biosynthetic process	11	3.4966923363978695	3.1458300993480286	0.001407629230910801	1.0
negative regulation of flagellated sperm motility	4	1.7122687446024505	2.336081887033865	0.10405859971653575	1.0
negative regulation of RNA biosynthetic process	4	1.7122687446024505	2.336081887033865	0.10405859971653575	1.0
negative regulation of leucine-tRNA ligase activity	4	1.7122687446024505	2.336081887033865	0.10405859971653575	1.0
positive regulation of dUTP diphosphatase activity	4	1.7122687446024505	2.336081887033865	0.10405859971653575	1.0
negative regulation of DNA catabolic process	4	1.7122687446024505	2.336081887033865	0.10405859971653575	1.0
negative regulation of calcium-dependent ATPase activity	4	1.7122687446024505	2.336081887033865	0.10405859971653575	1.0
negative regulation of bone development	4	1.7122687446024505	2.336081887033865	0.10405859971653575	1.0
gluconolactonase activity	4	1.7122687446024505	2.336081887033865	0.10405859971653575	1.0
regulation of synaptic transmission	8	15.707957568309448	0.5092960026922833	0.9872159069685316	1.0
interleukin-1 beta production	7	13.885245693001472	0.5041322389799832	0.983727590834383	1.0
interleukin-1 secretion	4	10.349942029805163	0.38647559459570224	0.9914242582958795	1.0
positive regulation of T-helper 2 cell cytokine production	4	10.349942029805163	0.38647559459570224	0.9914242582958795	1.0
NLRP3 inflammasome complex assembly	4	10.349942029805163	0.38647559459570224	0.9914242582958795	1.0
negative regulation of interleukin-1 beta secretion	28	20.47019867549669	1.3678421222905208	0.07014480090391322	1.0
interleukin-18 production	4	10.349942029805163	0.38647559459570224	0.9914242582958795	1.0
positive regulation of clathrin-dependent endocytosis	5	3.0967024237446976	1.6146207532442636	0.21028179042758638	1.0
protein complex assembly	7	4.881819595425567	1.4338915773453083	0.22874816308124057	1.0
regulation of early endosome to recycling endosome transport	11	2.840990238400149	3.8718894036730114	0.0002947642749647682	1.0
detection of light stimulus	12	8.014347031911825	1.497314747192498	0.11955069687371322	1.0
histone H2A-S1 phosphorylation	2	1.2387358482565618	1.6145492219466053	0.36259962368402576	1.0
positive regulation of histone phosphorylation	9	4.772134523962664	1.8859485110504848	0.059657893901936127	1.0
histidine biosynthetic process	11	4.407445050556738	2.4957770031892976	0.007122796295936988	1.0
negative regulation of striated muscle tissue development	5	2.404433777446083	2.079491665314588	0.10464787462952119	1.0
axonemal central apparatus	21	23.94018563080096	0.8771861807529939	0.7513940907251748	1.0
axonemal central apparatus assembly	93	73.94373455910805	1.2577130510720829	0.020264403922787666	1.0
inflammasome complex	4	10.349942029805163	0.38647559459570224	0.9914242582958795	1.0
positive regulation of interleukin-5 production	32	22.398861837610283	1.4286440191469145	0.03584959350152385	1.0
positive regulation of T-helper 17 cell differentiation	4	10.349942029805163	0.38647559459570224	0.9914242582958795	1.0
cellular response to peptidoglycan	11	22.052312858676633	0.4988138917896757	0.9961777260566491	1.0
positive regulation of granulocyte differentiation	5	3.0602663048087524	1.6338447383298784	0.2040230427646196	1.0
negative regulation of epidermal growth factor-activated receptor activity	24	12.382141503724526	1.9382753777107815	0.0027417072430791093	1.0
transsulfuration	18	6.883147782937846	2.615082599943436	0.0004251053607851258	1.0
negative regulation of p38MAPK cascade	12	20.008745464960853	0.5997377507257663	0.9773295411274271	1.0
D-serine catabolic process	6	3.5702428171196106	1.6805579640772617	0.16023695381500458	1.0
D-amino-acid oxidase activity	6	3.5702428171196106	1.6805579640772617	0.16023695381500458	1.0
negative regulation of protein processing	3	7.944240703720774	0.3776320622554798	0.9848246225388916	1.0
pyrimidine-specific mismatch base pair DNA N-glycosylase activity	5	11.078694643968102	0.45131670839238236	0.9847684465416517	1.0
satellite DNA binding	3	8.308772882276097	0.3610641477996668	0.988528677048305	1.0
negative regulation of calcium ion transmembrane transport	3	0.2185833128397344	13.724743947858473	0.003110625889892767	1.0
negative regulation of calcium:sodium antiporter activity	3	0.2185833128397344	13.724743947858473	0.003110625889892767	1.0
negative regulation of striated muscle contraction	3	0.2185833128397344	13.724743947858473	0.003110625889892767	1.0
positive regulation of lamellipodium organization	4	9.474977519638504	0.42216459001716033	0.9839743446403271	1.0
urate metabolic process	19	14.826433915917283	1.281494937201459	0.1749105236712787	1.0
barbed-end actin filament uncapping	4	9.474977519638504	0.42216459001716033	0.9839743446403271	1.0
macropinosome	11	11.00321530678325	0.9997077847980246	0.5426539581841895	1.0
negative regulation of barbed-end actin filament capping	4	9.474977519638504	0.42216459001716033	0.9839743446403271	1.0
cytokine biosynthetic process	4	3.242573732604901	1.2335879859196373	0.41392697598038203	1.0
D-serine metabolic process	6	3.5702428171196106	1.6805579640772617	0.16023695381500458	1.0
regulation of granulocyte macrophage colony-stimulating factor biosynthetic process	2	2.1860847736485916	0.9148776040656399	0.645622373654386	1.0
cytokine receptor binding	3	6.44976652854883	0.46513311555092635	0.9538843705205248	1.0
