GO	obs	exp	oddsratio	p_val	pval_adj
myristoyl-acyl-carrier-protein hydrolase activity	20	38.57228101333122	0.5185070593332987	0.9993776621288909	1.0
fatty acid synthase activity	20	38.57228101333122	0.5185070593332987	0.9993776621288909	1.0
3-oxo-glutaryl-acp methyl ester reductase activity	20	38.57228101333122	0.5185070593332987	0.9993776621288909	1.0
regulation of extrathymic T cell differentiation	30	33.57034591483977	0.8936458407697998	0.7469468028843227	1.0
regulation of natural killer cell differentiation involved in immune response	30	33.57034591483977	0.8936458407697998	0.7469468028843227	1.0
positive regulation of dense core granule biogenesis	16	24.51131079703619	0.6527598679844839	0.967160851277047	1.0
negative regulation of catecholamine secretion	16	24.51131079703619	0.6527598679844839	0.967160851277047	1.0
regulation of NK T cell differentiation	30	33.57034591483977	0.8936458407697998	0.7469468028843227	1.0
mitochondrial protein catabolic process	11	12.428835359190995	0.8850386767627116	0.6940309002942899	1.0
anti-Mullerian hormone signaling pathway	36	21.94960239200967	1.6401208257469442	0.0062137404038403845	1.0
anti-Mullerian hormone receptor activity	36	21.94960239200967	1.6401208257469442	0.0062137404038403845	1.0
fatty acid transmembrane transporter activity	9	8.130786431727527	1.1069039969959946	0.43991865538202435	1.0
establishment of blood-brain barrier	9	8.130786431727527	1.1069039969959946	0.43991865538202435	1.0
lysophospholipid transport	18	13.821780400749198	1.302292431083938	0.18004256128541948	1.0
lysophospholipid transporter activity	9	8.130786431727527	1.1069039969959946	0.43991865538202435	1.0
lipid transport across blood brain barrier	9	8.130786431727527	1.1069039969959946	0.43991865538202435	1.0
regulation of natural killer cell differentiation	30	33.57034591483977	0.8936458407697998	0.7469468028843227	1.0
negative regulation of deoxyribonuclease activity	8	11.151338331580556	0.7174026795818781	0.8592339658727811	1.0
deoxyribonuclease inhibitor activity	8	11.151338331580556	0.7174026795818781	0.8592339658727811	1.0
thymocyte apoptotic process	9	18.006047591919014	0.49983206775700934	0.9909612508387311	1.0
negative regulation of execution phase of apoptosis	8	11.151338331580556	0.7174026795818781	0.8592339658727811	1.0
vesicle budding from membrane	6	1.277635106772405	4.696176528177404	0.005689908255899273	1.0
chromaffin granule	16	24.51131079703619	0.6527598679844839	0.967160851277047	1.0
vesicle transport along actin filament	6	1.277635106772405	4.696176528177404	0.005689908255899273	1.0
phosphatidylinositol trisphosphate phosphatase activity	2	19.518253375856688	0.10246818511301434	0.9999998429068874	1.0
positive regulation of relaxation of cardiac muscle	16	24.51131079703619	0.6527598679844839	0.967160851277047	1.0
phosphatidylinositol-3	2	19.518253375856688	0.10246818511301434	0.9999998429068874	1.0
negative regulation of neutrophil differentiation	2	24.050602470957976	0.08315799998836107	0.9999999965071265	1.0
regulation of hepatocyte proliferation	9	7.5499626137312905	1.1920588829978433	0.36330081406137194	1.0
EKC/KEOPS complex	3	2.4392450846120903	1.2298887138998111	0.4625522932333488	1.0
N(6)-L-threonylcarbamoyladenine synthase	3	2.4392450846120903	1.2298887138998111	0.4625522932333488	1.0
negative regulation of apoptotic DNA fragmentation	8	11.151338331580556	0.7174026795818781	0.8592339658727811	1.0
regulation of fatty acid beta-oxidation	14	19.39921286668919	0.7216787658451701	0.9076784537737346	1.0
racemase and epimerase activity	10	10.686378722514037	0.9357706908638774	0.6266596779558646	1.0
fibroblast activation	2	8.363830653368614	0.2391248798413297	0.9971795908406558	1.0
nucleotide-binding oligomerization domain containing 2 signaling pathway	30	32.17587558870978	0.9323755593624536	0.6692849904623888	1.0
muramyl dipeptide binding	30	32.17587558870978	0.9323755593624536	0.6692849904623888	1.0
detection of muramyl dipeptide	30	32.17587558870978	0.9323755593624536	0.6692849904623888	1.0
cytokine production involved in immune response	30	32.17587558870978	0.9323755593624536	0.6692849904623888	1.0
positive regulation of prostaglandin-E synthase activity	30	32.17587558870978	0.9323755593624536	0.6692849904623888	1.0
regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter	19	41.94377692902685	0.4529873414153889	0.9999480342398125	1.0
DNA polymerase processivity factor activity	22	18.351725931810922	1.198797327387347	0.24405528200917287	1.0
ferric-chelate reductase activity	37	27.525637382353064	1.3442013889102904	0.06096981977152524	1.0
enterobactin transmembrane transporter activity	9	16.49555980899121	0.5456013681387389	0.9797238451336927	1.0
regulation of T-helper 1 cell differentiation	9	9.176289993144536	0.9807885329173075	0.5732723704479883	1.0
interleukin-27 receptor binding	9	9.176289993144536	0.9807885329173075	0.5732723704479883	1.0
septin cytoskeleton organization	6	14.869485564363826	0.4035109334501515	0.9959164725939833	1.0
protein phosphatase 4 complex	9	16.1469935892452	0.5573793009984536	0.9757335145789825	1.0
9-cis-retinoic acid biosynthetic process	10	10.686378722514037	0.9357706908638774	0.6266596779558646	1.0
galactosylceramidase activity	32	16.374786366470033	1.9542239687184602	0.0009508535477346356	1.0
galactosylceramide catabolic process	32	16.374786366470033	1.9542239687184602	0.0009508535477346356	1.0
mast cell activation	16	24.51131079703619	0.6527598679844839	0.967160851277047	1.0
contractile fiber	2	8.712360541592636	0.22955891121034763	0.9978980745748739	1.0
zonula adherens maintenance	23	24.276839121491232	0.9474050507522249	0.6286000460799921	1.0
negative regulation of blood vessel diameter	16	27.41646354911863	0.5835909496983377	0.9905326602162966	1.0
delta-catenin binding	23	24.276839121491232	0.9474050507522249	0.6286000460799921	1.0
insulin-like growth factor-activated receptor activity	5	16.728753180661577	0.2988865904112923	0.9996437779439409	1.0
dense core granule exocytosis	5	4.4138706950895115	1.132792586235606	0.4680496855580836	1.0
neurotransmitter catabolic process	25	34.3859014094066	0.7270421590041843	0.953034845723344	1.0
protein localization to site of double-strand break	79	70.0340169830297	1.1280232578854201	0.17199466746326214	1.0
nuclear pre-replicative complex	11	27.30191472185424	0.40290214485194625	0.9997697759337446	1.0
DNA replication preinitiation complex	11	27.30191472185424	0.40290214485194625	0.9997697759337446	1.0
pre-replicative complex assembly involved in nuclear cell cycle DNA replication	11	27.30191472185424	0.40290214485194625	0.9997697759337446	1.0
integral component of postsynaptic membrane	10	14.171668395950364	0.7056332197878379	0.8907573259421137	1.0
sphingoid biosynthetic process	22	19.745862867450597	1.1141574388357147	0.3497278499433491	1.0
synaptic vesicle to endosome fusion	13	37.180638666108614	0.3496443435720197	0.9999964596496813	1.0
ubiquinone binding	2	12.77876098689065	0.15650969621012087	0.9999367724315117	1.0
inositol hexakisphosphate 6-kinase activity	2	12.197822003027824	0.16396369774075625	0.9998950011643436	1.0
skeletal muscle tissue growth	4	2.9038442783868703	1.377484333361726	0.3567929860794684	1.0
musculoskeletal movement	4	17.89094276141874	0.22357681500305707	0.9999655483567	1.0
cellular pigment accumulation	61	159.55621010178825	0.38231040936034577	1.0	1.0
ribonucleoprotein granule	19	36.36429681391229	0.5224905103274529	0.9990661632342484	1.0
regulation of glomerular filtration	9	17.07651007849906	0.5270397732691208	0.9850575993770158	1.0
nerve growth factor receptor activity	2	6.505054502691212	0.3074532272054874	0.9868031834046505	1.0
neurotensin receptor activity	2	6.505054502691212	0.3074532272054874	0.9868031834046505	1.0
regulation of glutamine family amino acid metabolic process	4	7.43425114490869	0.5380501575790024	0.9328271011167913	1.0
biotinidase activity	4	7.43425114490869	0.5380501575790024	0.9328271011167913	1.0
negative regulation of protein processing involved in protein targeting to mitochondrion	4	7.43425114490869	0.5380501575790024	0.9328271011167913	1.0
lipoamidase activity	4	7.43425114490869	0.5380501575790024	0.9328271011167913	1.0
regulation of pyruvate dehydrogenase activity	4	7.43425114490869	0.5380501575790024	0.9328271011167913	1.0
NK T cell proliferation	25	28.807854137447404	0.8678188899707887	0.7778145118495557	1.0
negative regulation of phospholipase activity	14	23.466077229967965	0.5966058946623143	0.9826757131552825	1.0
negative regulation of lipoprotein lipase activity	16	29.973167855718902	0.5338107762589128	0.9971586099334376	1.0
thiamine transport	9	4.994435343554285	1.80200550831341	0.086618151172134	1.0
DNA unwinding involved in DNA replication	4	7.085740576098648	0.5645140344952295	0.9169532063748131	1.0
response to type III interferon	2	3.9493745671439275	0.5064092974717113	0.9008361343470954	1.0
Rad6-Rad18 complex	15	24.04679806089601	0.6237836722383605	0.9763827418716782	1.0
negative regulation of ubiquitin protein ligase activity	20	27.531333635889368	0.7264450122361071	0.9355822569813014	1.0
negative regulation of thyroid hormone receptor activity	11	19.1675325391339	0.5738871175797697	0.9795250685709311	1.0
receptor-mediated endocytosis involved in cholesterol transport	6	4.994617675452049	1.201293149922022	0.40226768623621767	1.0
positive regulation of receptor-mediated endocytosis involved in cholesterol transport	6	4.994617675452049	1.201293149922022	0.40226768623621767	1.0
positive regulation of cholesterol metabolic process	6	4.994617675452049	1.201293149922022	0.40226768623621767	1.0
high molecular weight B cell growth factor receptor binding	9	12.196783044191795	0.737899490987984	0.8501980407807099	1.0
3-hydroxypalmitoyl-acyl-carrier-protein dehydratase activity	20	38.57228101333122	0.5185070593332987	0.9993776621288909	1.0
acyl-carrier-protein S-acetyltransferase activity	20	38.57228101333122	0.5185070593332987	0.9993776621288909	1.0
acylglycerol homeostasis	14	23.466077229967965	0.5966058946623143	0.9826757131552825	1.0
serine-pyruvate aminotransferase complex	13	37.180638666108614	0.3496443435720197	0.9999964596496813	1.0
natural killer cell proliferation	12	22.885628977008455	0.5243465238405961	0.9936990439901456	1.0
negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide	5	14.288719164401396	0.3499263959541518	0.9979752446446261	1.0
adrenergic receptor signaling pathway involved in cardiac muscle relaxation	16	24.51131079703619	0.6527598679844839	0.967160851277047	1.0
basement membrane disassembly	43	22.063888802494933	1.9488858190373795	0.00015379604186294805	1.0
histone H3-K4 monomethylation	17	42.758555154586695	0.39758125452413506	0.9999941425503054	1.0
7SK snRNA binding	10	14.055487310986496	0.711465905005192	0.8854559578361726	1.0
negative regulation of mRNA polyadenylation	10	15.565867036089397	0.6424312874326269	0.9399439871173704	1.0
negative regulation of PERK-mediated unfolded protein response	27	47.63563907265101	0.5668025143699914	0.9992563928679417	1.0
negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation	27	47.63563907265101	0.5668025143699914	0.9992563928679417	1.0
ubiquitin-like protein transferase activity	5	15.334430289562519	0.32606362972632136	0.9990289510813867	1.0
positive regulation of sodium ion transmembrane transporter activity	109	78.25940271902896	1.3928038831491925	0.0011737440230486194	1.0
positive regulation of ion transmembrane transporter activity	109	78.25940271902896	1.3928038831491925	0.0011737440230486194	1.0
heme export	5	19.052729791625435	0.2624295864521069	0.9999362611118153	1.0
regulation of endopeptidase activity	18	21.25726609185409	0.846769284545848	0.7817658209186562	1.0
positive regulation of phospholipase C-activating G-protein coupled receptor signaling pathway	16	24.51131079703619	0.6527598679844839	0.967160851277047	1.0
protein tag	21	19.049020328536287	1.1024188980753544	0.37101648230579465	1.0
N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	6	8.014913601187322	0.7486044514704645	0.8052989168211508	1.0
integral component of presynaptic membrane	10	11.49958654029642	0.8695964820090162	0.7087244874291045	1.0
positive regulation of phospholipid translocation	7	14.172185767476838	0.4939252218993636	0.9843346983902822	1.0
ethanolamine-phosphate phospho-lyase activity	22	10.452509986515025	2.1047576159585213	0.0025605400902169485	1.0
neuron death in response to oxidative stress	3	3.2523589572532634	0.9224074093388542	0.6394672124562404	1.0
chondroitin sulfate metabolic process	2	7.318258723555828	0.27328905352340854	0.9932427257389613	1.0
cerebroside-sulfatase activity	5	9.989964068538345	0.5005023006786011	0.9662417759202282	1.0
glycine:sodium symporter activity	5	4.4138706950895115	1.132792586235606	0.4680496855580836	1.0
glycine secretion	5	4.4138706950895115	1.132792586235606	0.4680496855580836	1.0
nipple morphogenesis	26	30.434335950865425	0.8542982518815453	0.8042458696313396	1.0
lung connective tissue development	26	30.434335950865425	0.8542982518815453	0.8042458696313396	1.0
positive regulation of MHC class I biosynthetic process	5	14.288719164401396	0.3499263959541518	0.9979752446446261	1.0
positive regulation of NK T cell activation	77	59.92369184813048	1.2849675583264697	0.02602321358417318	1.0
negative regulation of establishment of protein localization to mitochondrion	5	14.288719164401396	0.3499263959541518	0.9979752446446261	1.0
chromaffin granule membrane	7	3.9491342878545885	1.7725403822119274	0.12878559843615747	1.0
skeletal muscle satellite cell proliferation	2	12.430196611147	0.16089850084965385	0.9999142639247386	1.0
regulation of mitotic centrosome separation	68	99.23434320564888	0.6852466374376036	0.9993356169954354	1.0
endopeptidase Clp complex	8	4.646023202695674	1.7219027221728707	0.1211450251361155	1.0
negative regulation of locomotion	13	13.357920017415175	0.9732054079565874	0.5795214914854788	1.0
positive regulation of adipose tissue development	6	12.429591610277663	0.4827189973835324	0.9813645605204103	1.0
growth hormone-releasing hormone activity	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
gastric emptying	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
regulation of response to food	3	6.156468421506422	0.48729235571485835	0.939897510194537	1.0
positive regulation of gastric mucosal blood circulation	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
cortisol secretion	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
positive regulation of circadian sleep/wake cycle	9	18.58701921445778	0.4842088931074766	0.9934532801801597	1.0
RNA polymerase III type 1 promoter sequence-specific DNA binding	6	12.429591610277663	0.4827189973835324	0.9813645605204103	1.0
negative regulation of energy homeostasis	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
negative regulation of circadian sleep/wake cycle	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
positive regulation of growth rate	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
positive regulation of corticotropin secretion	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
positive regulation of response to food	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
ghrelin receptor binding	3	4.762470265143752	0.6299251928052609	0.8500432969655562	1.0
enkephalin receptor activity	5	3.833071146597014	1.3044370450673688	0.3615851226202624	1.0
negative regulation of protein oligomerization	5	62.88428761971307	0.07951111778886705	1.0	1.0
opioid receptor signaling pathway	5	3.833071146597014	1.3044370450673688	0.3615851226202624	1.0
opioid receptor activity	5	3.833071146597014	1.3044370450673688	0.3615851226202624	1.0
nickel cation binding	2	2.206956644641532	0.9062253238440272	0.657828991132885	1.0
positive regulation of mitochondrial depolarization	41	76.81212308118883	0.5337699096881341	0.9999928927164891	1.0
negative regulation of vascular endothelial growth factor signaling pathway	18	11.61462956785272	1.549769615539085	0.06336981193632485	1.0
peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	13	30.787822061732356	0.42224487246723164	0.9998198835922177	1.0
platelet activating factor biosynthetic process	22	10.10405014014986	2.177344697902865	0.0017908329380667389	1.0
icosanoid metabolic process	32	29.0377834394184	1.102012488892676	0.32960830960027654	1.0
G-protein beta-subunit binding	4	0.6969039118746979	5.739672187001862	0.014697595425774854	1.0
base conversion or substitution editing	46	33.33143821835627	1.3800784622208984	0.029388312284721836	1.0
manganese-transporting ATPase activity	3	8.944606603558894	0.335397646086118	0.9919538298917886	1.0
histone H3-K4 demethylation	3	24.05030982403013	0.12473851779666129	0.9999999706777306	1.0
histone demethylase activity (H3-dimethyl-K4 specific)	4	26.141988268376785	0.1530105498837931	0.9999999599609161	1.0
histone demethylase activity (H3-trimethyl-K4 specific)	3	24.05030982403013	0.12473851779666129	0.9999999706777306	1.0
pH reduction	12	9.640614818343343	1.2447338915737427	0.2831945275989176	1.0
proton-transporting two-sector ATPase complex	12	9.989113134631314	1.2013078476804042	0.32065372553823046	1.0
establishment of organelle localization	12	9.640614818343343	1.2447338915737427	0.2831945275989176	1.0
positive regulation of osteoclast development	22	27.182058786105102	0.8093573843363895	0.8547077007736846	1.0
positive regulation of phosphatase activity	6	18.122902848224737	0.33107278951107666	0.9995402914566482	1.0
endocardial cushion morphogenesis	18	34.73751387425857	0.5181717973587766	0.9989454601443968	1.0
mesenchymal cell proliferation involved in ureteric bud development	5	12.19737673495524	0.40992420818412545	0.9916535685923453	1.0
cardiac muscle tissue morphogenesis	44	38.90962219089406	1.1308256807052017	0.24360076315599388	1.0
proximal tubule development	11	10.570078860362456	1.0406734089042362	0.4975671567329262	1.0
positive regulation of lamellipodium morphogenesis	6	16.61235565117946	0.36117695322601684	0.9987078963305194	1.0
phosphodiesterase I activity	22	58.103173211285295	0.3786368073220306	0.9999999362221269	1.0
glucosyltransferase activity	11	34.74047324477374	0.31663356807192633	0.9999980778534168	1.0
citrate transport	5	14.056342527738002	0.3557113089790804	0.9976213891416554	1.0
supraspliceosomal complex	46	33.33143821835627	1.3800784622208984	0.029388312284721836	1.0
succinate transmembrane transport	5	14.056342527738002	0.3557113089790804	0.9976213891416554	1.0
sodium:dicarboxylate symporter activity	5	14.056342527738002	0.3557113089790804	0.9976213891416554	1.0
high-affinity sodium:dicarboxylate symporter activity	5	14.056342527738002	0.3557113089790804	0.9976213891416554	1.0
succinate transmembrane transporter activity	5	14.056342527738002	0.3557113089790804	0.9976213891416554	1.0
symmetric cell division	4	16.147976053321646	0.24770906191535985	0.9998649887744274	1.0
negative regulation of protein localization to cell cortex	4	16.147976053321646	0.24770906191535985	0.9998649887744274	1.0
hemidesmosome	48	34.37627536592539	1.396311831024567	0.022698556285826624	1.0
basal protein localization	48	34.37627536592539	1.396311831024567	0.022698556285826624	1.0
ErbB-2 class receptor binding	49	43.09052523215677	1.1371409314693899	0.21923641285374842	1.0
Wnt receptor catabolic process	18	29.740009727296375	0.6052452626967031	0.9893142641143218	1.0
regulation of ER to Golgi vesicle-mediated transport	17	15.564541072362562	1.0922262288983473	0.4039993477002235	1.0
regulation of protein transport	2	2.555434318650162	0.7826458247834932	0.7289931330797603	1.0
uterus morphogenesis	42	105.20140411157607	0.39923421511993334	1.0	1.0
regulation of estradiol secretion	3	24.05030982403013	0.12473851779666129	0.9999999706777306	1.0
citrate transmembrane transporter activity	5	14.056342527738002	0.3557113089790804	0.9976213891416554	1.0
hematopoietic stem cell homeostasis	47	54.71429116937007	0.8590077472539999	0.8575756899564887	1.0
somatic diversification of immune receptors via somatic mutation	46	33.33143821835627	1.3800784622208984	0.029388312284721836	1.0
negative regulation of RNA interference	46	33.33143821835627	1.3800784622208984	0.029388312284721836	1.0
growth hormone secretagogue receptor activity	5	4.4138706950895115	1.132792586235606	0.4680496855580836	1.0
ciliary basal body organization	44	54.25130077770879	0.8110404611363544	0.9227099711455762	1.0
positive regulation of eating behavior	8	10.570464751722023	0.7568257581765011	0.8205781845206916	1.0
negative regulation of macrophage apoptotic process	35	36.58963362644914	0.9565550821667681	0.624014645874414	1.0
positive regulation of appetite	8	11.267514032853345	0.710005772051753	0.8660958900410186	1.0
regulation of transmission of nerve impulse	8	9.17640165944605	0.8718014203056292	0.6955156433587705	1.0
adult feeding behavior	17	24.975817476732892	0.6806584015052541	0.9556560631294837	1.0
positive regulation of protein localization to ciliary membrane	17	27.532338857101657	0.6174557159213171	0.9841429586141756	1.0
dolichyl-diphosphooligosaccharide-protein glycotransferase activity	6	8.828108126445294	0.6796473167367	0.8670335236750445	1.0
regulation of JUN kinase activity	30	31.943468468150023	0.9391591282553489	0.6552423978957818	1.0
negative regulation of peptidyl-threonine phosphorylation	72	109.35183264152572	0.6584251791739832	0.9998794209941287	1.0
regulation of MAP kinase activity	47	59.01552961942532	0.7964005458070085	0.9446946833443152	1.0
detection of stimulus involved in sensory perception	29	22.648537002243586	1.2804359061747446	0.12938618974073302	1.0
growth hormone secretion	14	23.001272361757895	0.608661980946607	0.9786756306252172	1.0
protein transport into plasma membrane raft	2	3.2523985323300106	0.6149307903441971	0.8340502845686303	1.0
regulation of glutamate uptake involved in transmission of nerve impulse	6	46.485015781792676	0.12907385098382798	1.0	1.0
circadian regulation of translation	13	78.58365635451032	0.16542880037744467	1.0	1.0
positive regulation of actin filament bundle assembly	23	58.6839056968569	0.3919302869650661	0.9999998819504958	1.0
acetylcholine catabolic process	6	12.429591610277663	0.4827189973835324	0.9813645605204103	1.0
acetylcholine catabolic process in synaptic cleft	6	12.429591610277663	0.4827189973835324	0.9813645605204103	1.0
acetylcholinesterase activity	6	12.429591610277663	0.4827189973835324	0.9813645605204103	1.0
negative regulation of synaptic transmission	6	12.429591610277663	0.4827189973835324	0.9813645605204103	1.0
neurotransmitter receptor biosynthetic process	6	12.429591610277663	0.4827189973835324	0.9813645605204103	1.0
outer mitochondrial membrane protein complex	5	9.409085704835448	0.5314012601065412	0.9522502076962961	1.0
mitochondrial membrane fusion	5	9.409085704835448	0.5314012601065412	0.9522502076962961	1.0
TORC1 complex	4	10.454799888049259	0.3825993842859055	0.9908294867958694	1.0
TORC1 signaling	4	21.377097941642162	0.18711613760294746	0.9999979070081708	1.0
regulation of mitotic cell cycle spindle assembly checkpoint	170	132.12383530151214	1.2866717016808726	0.0016535014774835945	1.0
serine-type carboxypeptidase activity	66	63.18633097595473	1.0445297104703863	0.3882165169483019	1.0
toll-like receptor 5 signaling pathway	36	31.360165932863364	1.1479531095935434	0.2426953009438731	1.0
negative regulation of locomotion involved in locomotory behavior	5	4.4138706950895115	1.132792586235606	0.4680496855580836	1.0
ghrelin secretion	5	4.4138706950895115	1.132792586235606	0.4680496855580836	1.0
regulation of membrane repolarization	3	14.056684614438604	0.21342159138425076	0.9998571934960696	1.0
water homeostasis	6	15.450434047533895	0.38833860469814335	0.9972021516700703	1.0
box H/ACA snoRNP assembly	48	38.90772741862731	1.2336880919192343	0.10256479596028878	1.0
ADP-specific glucokinase activity	3	11.384382694933606	0.26351889956537483	0.9987771724289014	1.0
NADH oxidation	8	2.9037029394263616	2.755102765980749	0.017630733968761535	1.0
glycerophosphate shuttle	8	2.9037029394263616	2.755102765980749	0.017630733968761535	1.0
glycerol-3-phosphate dehydrogenase activity	8	2.9037029394263616	2.755102765980749	0.017630733968761535	1.0
iron-responsive element binding	3	14.63764280807104	0.20495103202995443	0.9999112418669182	1.0
positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter	6	29.628122309268207	0.20251030211668503	0.9999999174417087	1.0
RNA polymerase III type 2 promoter sequence-specific DNA binding	6	12.429591610277663	0.4827189973835324	0.9813645605204103	1.0
C-4 methylsterol oxidase activity	2	5.111027561837456	0.39131074442513547	0.9595490615068543	1.0
purine nucleotide binding	12	21.491215917235802	0.5583676626865995	0.9873344182248565	1.0
peptidyl-serine dephosphorylation	27	47.751891086966666	0.5654226332278041	0.999293476020562	1.0
negative regulation of interleukin-6 biosynthetic process	10	28.696891122117016	0.3484698031381137	0.9999652996988335	1.0
ribosome assembly	2	8.363830653368614	0.2391248798413297	0.9971795908406558	1.0
response to amino acid starvation	6	13.939985072601438	0.4304165297703793	0.9926152926916776	1.0
histone H2A-K13 ubiquitination	38	32.86990375547358	1.1560727491838836	0.22383132897097657	1.0
histone H2A K63-linked ubiquitination	38	32.86990375547358	1.1560727491838836	0.22383132897097657	1.0
microtubule depolymerization	17	19.74706449487824	0.8608874501022296	0.7559066041583158	1.0
regulation of growth hormone secretion	5	4.4138706950895115	1.132792586235606	0.4680496855580836	1.0
cellular response to insulin-like growth factor stimulus	7	28.000585321990716	0.24999477402004291	0.9999986374102419	1.0
regulation of gastric motility	8	9.17640165944605	0.8718014203056292	0.6955156433587705	1.0
negative regulation of norepinephrine secretion	5	16.961144928314752	0.2947914201035482	0.999699302421744	1.0
positive regulation of growth	8	9.17640165944605	0.8718014203056292	0.6955156433587705	1.0
regulation of hindgut contraction	5	4.4138706950895115	1.132792586235606	0.4680496855580836	1.0
positive regulation of small intestinal transit	8	9.17640165944605	0.8718014203056292	0.6955156433587705	1.0
negative regulation of tumor necrosis factor secretion	13	40.435545449917704	0.32149931094911094	0.9999995793016009	1.0
response to monosodium glutamate	5	4.4138706950895115	1.132792586235606	0.4680496855580836	1.0
histone H2A-K15 ubiquitination	38	32.86990375547358	1.1560727491838836	0.22383132897097657	1.0
positive regulation of natural killer cell activation	16	10.917924941691993	1.4654799410555774	0.10622954032053183	1.0
post-embryonic hemopoiesis	3	13.359545622246191	0.22455853550920385	0.9997482529808569	1.0
negative regulation of chemokine production	3	6.388806045040983	0.469571306258172	0.9487596545838497	1.0
embryo development	8	24.048846589390912	0.33265628645696377	0.9999179095852521	1.0
platelet-derived growth factor receptor binding	12	52.06295043388734	0.23049020272560852	1.0	1.0
positive regulation of myoblast proliferation	2	11.03596867053314	0.18122559602222768	0.999712123783056	1.0
regulation of keratinocyte proliferation	7	14.288371422392041	0.4899088771607617	0.9853484680577635	1.0
lipid modification	7	6.388495086142682	1.0957197126415166	0.4698163859210433	1.0
protein localization to nucleoplasm	17	13.589608539114282	1.2509558278349049	0.22933322402101475	1.0
FFAT motif binding	3	2.206929790466768	1.3593545263465299	0.40527124599880554	1.0
sebaceous gland cell differentiation	7	6.388495086142682	1.0957197126415166	0.4698163859210433	1.0
central nervous system myelin maintenance	7	6.388495086142682	1.0957197126415166	0.4698163859210433	1.0
fatty acid alpha-hydroxylase activity	7	6.388495086142682	1.0957197126415166	0.4698163859210433	1.0
regulation of organ growth	23	60.428274004842834	0.38061653056906336	0.9999999582151581	1.0
cellular response to ATP	10	15.217312941662085	0.6571462411489165	0.929908653536236	1.0
dense core granule	13	34.62339270918464	0.3754686927763568	0.9999821936676261	1.0
glutaryl-CoA dehydrogenase activity	5	9.989964068538345	0.5005023006786011	0.9662417759202282	1.0
superoxide dismutase activity	10	6.388261866968956	1.565371020825843	0.13460840568033713	1.0
response to antipsychotic drug	10	1.9744476182534376	5.064707671934	0.00023505578710361977	1.0
peripheral nervous system myelin maintenance	17	9.407711781393514	1.8070281482923873	0.024269037226490493	1.0
response to superoxide	10	1.9744476182534376	5.064707671934	0.00023505578710361977	1.0
hydrogen peroxide biosynthetic process	10	1.9744476182534376	5.064707671934	0.00023505578710361977	1.0
heart contraction	26	38.45323686074776	0.6761459404355176	0.982314557624893	1.0
neurofilament cytoskeleton organization	10	13.590766255740874	0.7357936860827035	0.862108032237835	1.0
renal sodium ion absorption	44	55.76253351888938	0.789060274406204	0.9463661700598903	1.0
distal tubule morphogenesis	23	39.73320776807758	0.578860889718515	0.9976436949718808	1.0
negative regulation of sodium ion transport	23	39.73320776807758	0.578860889718515	0.9976436949718808	1.0
ion homeostasis	93	70.83563670724565	1.3128984833489497	0.010122360383384212	1.0
regulation of cellular process	23	39.73320776807758	0.578860889718515	0.9976436949718808	1.0
heme transporter activity	38	30.778455178225283	1.234629866247599	0.13179046617461673	1.0
neuron cell-cell adhesion	7	42.647492777621444	0.16413626087002076	0.9999999997779506	1.0
regulation of cell communication by electrical coupling	14	41.597568390776964	0.33655813408324337	0.9999994048324987	1.0
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	128	106.48654665049595	1.2020297777156232	0.030829202181335044	1.0
negative regulation of ryanodine-sensitive calcium-release channel activity	14	53.57338671697665	0.2613237814133486	1.0	1.0
tarsal gland development	3	52.6501482836014	0.05697989650172344	1.0	1.0
uterine gland development	3	52.6501482836014	0.05697989650172344	1.0	1.0
hard palate development	5	21.260629296780568	0.23517648185310933	0.9999881414078158	1.0
muscular septum morphogenesis	12	27.88266431407146	0.430374940673944	0.9995947943855782	1.0
negative regulation of nuclease activity	18	13.124772592662747	1.371452333586541	0.13538783930341666	1.0
R2TP complex	23	26.71693194253189	0.86087729120518	0.7818128704465518	1.0
glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	16	15.56473049575211	1.027965116669812	0.49754572307691536	1.0
glutaminyl-tRNAGln biosynthesis via transamidation	16	15.56473049575211	1.027965116669812	0.49754572307691536	1.0
glutamyl-tRNA(Gln) amidotransferase complex	16	15.56473049575211	1.027965116669812	0.49754572307691536	1.0
carbon-nitrogen ligase activity	16	15.56473049575211	1.027965116669812	0.49754572307691536	1.0
